,label,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49
0,1.0,27.67004749782737,19.06136026220107,23.931976809176724,17.624434397570013,28.52216857987979,29.24185273244373,17.98134666254628,20.520165914902655,15.100701774118281,15.164440356755955,15.577034981580553,23.901150203968044,24.042285547898107,24.086476412243794,26.066255954340622,15.649373909188721,24.5906221480491,26.962120055765375,18.65459586388302,17.926209634498626,25.72867061750543,19.97427233309563,18.84103142766577,24.34960384305337,28.710732673449336,24.197142669563533,15.806130076440686,25.934498869825614,18.20830549400283,17.076249863721113,27.91274734602278,29.755676146026154,20.77471928149655,15.975914204583184,28.457922447753923,16.251084202372002,19.434510814450334,16.9854246788821,24.308147498120398,18.14959401494525,27.071428616748303,22.304582709072392,24.891684113159627,28.384918257169986,27.695633904153368,25.510034774148977,17.898382036891505,0.4309388456782446,0.8368833684825703,0.9293937212597734
1,1.0,27.68386378553464,19.048984361648827,23.9515711185784,17.632436528697898,28.5170001282674,29.260114471873393,17.962683872170487,20.525500499086036,15.114080984211878,15.155239734414872,15.582316516959017,23.907902112097855,24.03567789273822,24.088338698449185,26.061413972603027,15.653546094077461,24.615486533393252,26.962948601206186,18.651023367850925,17.92018391047675,25.74873164153263,19.969348224173476,18.832782515395365,24.344757693046834,28.713121913148626,24.185183317496378,15.813993123050643,25.942403479810622,18.193770782645462,17.053253462714466,27.91748732593104,29.764911161582987,20.758795575198267,15.992346767077192,28.456421880813306,16.260102226640445,19.40759830165501,16.98296746692127,24.32934243636807,18.125956269995196,27.079703924962683,22.31282575534122,24.861685423002687,28.35327302525571,27.68805845774153,25.519344997957166,17.89662504645615,0.8608720178182537,2.170980437014494,2.210068669952512
2,1.0,27.65967615520161,19.046519407926546,23.940228251759972,17.622965314857034,28.50715979106893,29.24922971699102,17.96926570143026,20.515565489979018,15.102022771394413,15.171555211671784,15.589605498622461,23.900475067177588,24.04485334423454,24.085191720737956,26.059184480431767,15.646583145323019,24.593071292134475,26.974298120088104,18.660647304296013,17.931223976874335,25.716426693454256,19.969827633685377,18.842587924667633,24.34449321448215,28.71730690228744,24.20309297142584,15.80202775082218,25.946705502809195,18.21702860443783,17.085379064883938,27.912108513518167,29.753602178173033,20.77692080622726,15.989831202053914,28.459087568795603,16.247201906564893,19.432341870730156,16.968578458165823,24.34021960352756,18.126410200045004,27.085256924592993,22.32055468845572,24.884021714953366,28.372986513920843,27.691911181810514,25.52475583141768,17.894484742561716,0.8489493532599971,2.089593570727632,2.071472996897812
3,1.0,27.664658374301805,19.06578285782696,23.932264425691876,17.620903854141105,28.517964735068237,29.244497294749785,17.980085611562963,20.501701631486178,15.096743188283732,15.164800025491907,15.585927723374388,23.898315093859342,24.028563856533037,24.085936800698367,26.07164462816468,15.643655258279491,24.612928983347967,26.96672970428005,18.649119141453063,17.90623728676235,25.725336185867576,19.98286145664145,18.837117190721017,24.340909398760996,28.709280174586052,24.194528482205136,15.804166509368287,25.929659855579025,18.214674260944424,17.057139309450307,27.913322473201433,29.759142150412117,20.77722417289306,15.977183362805205,28.457900202598605,16.249968599830588,19.420937534747146,16.969555551702115,24.34391602824327,18.134508791971836,27.07615835626294,22.31019903007027,24.86398895734052,28.36522803372929,27.698276559065466,25.509317781633086,17.899999234372984,1.2893462647971763,1.0526174377777198,1.0159222754214499
4,1.0,27.683069425071366,19.054622993172515,23.945577976563676,17.619105122373774,28.515165711438755,29.241241437651958,17.986824141593612,20.520050789042024,15.093313409872536,15.186675083651393,15.588913995580548,23.91184687061231,24.022507360669994,24.070009818998848,26.069304305379912,15.643283880671826,24.605532876205906,26.972194779439373,18.656059552933165,17.92353596173328,25.72185328735435,19.999203144405772,18.849746649922107,24.33338700099596,28.72061067147462,24.17897067135298,15.798430373704349,25.940834985631177,18.22098739508355,17.069835555427638,27.915992008846068,29.76745347133445,20.78021262978312,15.992616496690047,28.463783801164254,16.25423364699404,19.419687541551557,16.981813807834193,24.323395450640824,18.142307497990558,27.089635278046007,22.309911285978572,24.85764825338536,28.363460825533767,27.696240469996365,25.511504952419482,17.90421674240158,1.075019426430196,-0.8521004345612375,-0.9132688085875302
5,1.0,27.67502995282027,19.050289066650944,23.920619917159577,17.612526369984295,28.512531718584484,29.244838466615015,17.980313886190093,20.52940737578702,15.107365628981402,15.16162160257207,15.563076374225739,23.912885117355316,24.040786706582377,24.08739880232208,26.068374111979207,15.654098071885539,24.60832738235013,26.970409382510606,18.639553648785235,17.934721447269325,25.73085792975121,19.97673354910629,18.84424805299397,24.321637964319393,28.726405449573672,24.195057153869307,15.795754331932118,25.95149533624844,18.196026521912273,17.093859162533747,27.912480815318343,29.77028369080916,20.756536670856967,15.964587317786343,28.466896454181562,16.243805543263942,19.407055826645472,16.987397504806864,24.324365587409737,18.155886218481566,27.06980524272712,22.326450542278863,24.863256554544773,28.353442249137395,27.705043378376168,25.50673754742573,17.88458187850655,0.3834531603081194,0.27612290912546367,0.3578900526125094
6,1.0,27.68001417496422,19.066770078589006,23.92582479527194,17.625339391958995,28.517377096131963,29.256296854892597,17.973085081067072,20.528332912074863,15.088795203445997,15.164575304337514,15.581360915597093,23.908452152710126,24.031903601647063,24.090272026535402,26.098514823938523,15.63798393721125,24.61668811330289,26.980031919508434,18.63432403156782,17.92719990420848,25.73517006515185,19.97139929128537,18.856580583531187,24.34239182090768,28.712031513447446,24.183657760569876,15.809224864717358,25.945506881197478,18.211683371616196,17.067311565914473,27.905719388249455,29.7762249348171,20.758977358679264,15.967701325215447,28.498097128342085,16.24458184693884,19.41896727160636,16.953534098772284,24.3170812540147,18.13451111233783,27.067832216710784,22.318834799765646,24.878750017991887,28.362135285222212,27.69211687578737,25.518263451332032,17.890806236479072,1.3792945497422928,0.5732134290277042,0.5805442435942016
7,1.0,27.66798009278924,19.057528865304846,23.942092109801553,17.599360797081218,28.51261608092617,29.262036178839825,17.96548296092944,20.506236352459947,15.122539071867772,15.166356174213016,15.553910579030708,23.92045101310946,24.05528023990513,24.09262279408148,26.070293515276436,15.645421167803738,24.631053732487928,26.952608544730282,18.663986053765797,17.935989320470142,25.72680789007665,19.98855945286172,18.857912512752797,24.349620477194946,28.718500096754223,24.181674351148068,15.796701673876758,25.94763484482401,18.201452570402722,17.080372105829493,27.893677625779933,29.77670201805999,20.776537983694634,15.955392181452778,28.478273322246654,16.232807480402737,19.42477235571418,16.96779809674256,24.32446483276087,18.127225784829104,27.07917687774081,22.33283582393641,24.8846067511234,28.37469987556788,27.69590011391605,25.508612509911263,17.89466538837217,0.827189169057952,0.806109158085312,0.7975615341894577
8,1.0,27.69624071096145,19.07561738055887,23.947985262167087,17.632949694391392,28.530714405165913,29.25506993674736,17.95947493796419,20.50594096381787,15.109791226788344,15.180079494541623,15.574222492187085,23.891086377925543,24.0389164174475,24.090510670831144,26.077099051944625,15.656230531302564,24.623232341782405,26.968715623326005,18.628492417720835,17.930587566097827,25.746389467987875,19.988874839749165,18.858515551446445,24.340383999114632,28.728400080503658,24.20010321356017,15.810765112707223,25.940520591903642,18.208145494727372,17.06863737863138,27.923699476047723,29.763390341653114,20.771796668323642,15.98189870131944,28.457262176431836,16.221652912644632,19.417449239960067,16.975849210610466,24.312741748940073,18.13421601825675,27.052807878927407,22.304890472215067,24.862131819654422,28.374495689116554,27.683056796995576,25.514818875544503,17.892439877742262,0.7836456107062107,-0.7485817741021099,-0.6514429630879603
9,1.0,27.68194783028622,19.064112741169087,23.927435703480764,17.622780121295307,28.516587901062124,29.248410885857787,17.98102874880355,20.51669391547969,15.10063003403862,15.184151048209184,15.589495614061866,23.924008435651658,24.0405238891915,24.1015749127747,26.08884349350131,15.645611812180775,24.611224787069535,26.979521966066077,18.664368301113647,17.924869980713165,25.729846194717677,19.980763815535475,18.851480963973284,24.34056650232157,28.733323269559175,24.181349135058205,15.799594844103236,25.93207243328235,18.215414981788776,17.079719561703854,27.90892236578815,29.76062456272513,20.75779887109805,15.98537332182363,28.464601566148737,16.263526856700175,19.422550875206845,16.98546737246553,24.305385301851356,18.142818423083558,27.069453854112265,22.308577514710585,24.885479065849378,28.365591573927734,27.69500754887007,25.523338908216395,17.903944924285955,0.47228633633057954,3.642677056676337,3.6412242123436473
10,1.0,27.677299131497914,19.072963328570385,23.944180737478632,17.615094557058715,28.517082233921176,29.258630035497017,17.97918040602232,20.52343283973424,15.10625251093478,15.175709224687722,15.591035322141334,23.908915102376305,24.02263705136915,24.091695782793725,26.07270648594594,15.64650199625632,24.61555294026496,26.994936813526262,18.659250225407785,17.93760604468216,25.74732825469376,19.985841214653814,18.832965966806665,24.341300029352237,28.720926007280532,24.18190059057723,15.8068699402315,25.946002441429354,18.207226638135914,17.073448373968432,27.904857641933564,29.77571062701613,20.766661354684047,15.974178138800067,28.480838669927483,16.253058394423068,19.436305511845305,16.964723165204596,24.33007070855225,18.13613958373493,27.080489437042704,22.353665306673317,24.883913343186162,28.370290729985516,27.690494333434444,25.505867882810648,17.879499859412416,1.1109820414818283,1.1911329941690945,1.1281378335536683
11,1.0,27.67255825990165,19.07648320424095,23.952900163137926,17.605549309051582,28.526542959539952,29.233244238886186,17.962947783650147,20.521465303504726,15.106513406455463,15.147183651736167,15.587771138752604,23.905072363104008,24.04296238091994,24.09368380737925,26.076504486303683,15.629756982029274,24.61287430119192,26.97279143490962,18.642543001399012,17.92863287833176,25.735748665813958,19.99181279115989,18.84943166795412,24.345544518480395,28.727117130511054,24.188427063464232,15.810765102950368,25.943988710016573,18.215331029115763,17.07086408453347,27.923071647689554,29.763916035947215,20.752795843556996,15.986755267790873,28.458009309244144,16.246078788324265,19.43146133552369,16.981356855446233,24.341158157924212,18.14178451629258,27.082028494447336,22.30941758494293,24.868325235145353,28.396528600158977,27.686489912166095,25.507583420923645,17.89059265829871,1.3487673014607062,1.3854754440932044,1.4809011355526598
12,1.0,27.669608847505827,19.069919436311196,23.93112171033954,17.615967586558067,28.527599972815768,29.24657552782536,17.981593866181225,20.524678994816572,15.115332563903129,15.151652972632906,15.588232198226518,23.90654993247718,24.04026071154973,24.091786029410407,26.080146636927996,15.657970171129683,24.601757884970937,26.97186755389142,18.639889171937806,17.918699861470397,25.72151905518892,19.971140926465644,18.834463631610234,24.343248494271037,28.700341933187183,24.20237852127022,15.801262672308455,25.954783039247626,18.231175046418624,17.07940045663721,27.90547912881828,29.779453019961462,20.76356275575165,15.974755681670151,28.475582969507485,16.248046019221082,19.431311715008544,16.969104789124955,24.330285638023394,18.15241917987876,27.052874110515035,22.30919311386681,24.876075412785703,28.353687741822544,27.683445249385745,25.511024307564327,17.88689918194817,0.9935495124507465,-0.5775031027365334,-0.48018165683628644
13,1.0,27.673640153760044,19.06934719490398,23.925546444455165,17.631286354777213,28.520491799925693,29.254930109127535,17.976730985687947,20.51187888215151,15.092426259698975,15.158027803599797,15.585550486693618,23.9130686150445,24.011768756567445,24.078168048068502,26.08057537405002,15.653928614695884,24.622544009744583,26.96089064293735,18.65582640410697,17.92939498309866,25.74340366688626,19.97299143075266,18.85850720818537,24.346482734217492,28.714174295738808,24.201273690988803,15.80106313230917,25.96346073189485,18.200691457157305,17.086752300835858,27.909975881946284,29.76387469061262,20.776978749491626,15.97982180990869,28.468491156993853,16.24323722663874,19.41831722551694,16.98521332092138,24.32991268331302,18.13921922812512,27.06531007161472,22.298932693580763,24.87471939238102,28.350625907594306,27.68397326041255,25.503290281950143,17.896544463670345,0.8671419600236455,2.6199740161943232,2.728691639349596
